Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Critic_Score
Adidas Power Soccer,PS,1996.0,Sports,Psygnosis,20000,10000,0,82
The First Templar,PC,2011.0,Action,Kalypso Media,60000,10000,0,41
Code Lyoko: Quest for Infinity,Wii,2007.0,Action,Game Factory,70000,10000,0,93
Spider-Man: Edge of Time,PS3,2011.0,Action,Activision,130000,70000,0,64
Coded Arms,PSP,2005.0,Shooter,Konami Digital Entertainment,280000,290000,0,42
Happy Feet,Wii,2006.0,Action,Midway Games,120000,0,0,54
Capcom vs. SNK: Millennium Fight 2000 Pro,DC,2001.0,Fighting,Capcom,0,0,50000,92
Ciel Nosurge: Ushinawareta Hoshi e Sasagu Uta,PSV,2012.0,Adventure,Gust,0,0,100000,49
Saru! Get You! Million Monkeys,PS2,,Platform,Unknown,0,0,120000,69
Zettai Onkan Otoda Master,DS,2007.0,Role-Playing,Hudson Soft,0,0,70000,90
LEGO Harry Potter: Years 5-7,Wii,,Action,Warner Bros. Interactive Entertainment,690000,420000,0,40
Katekyoo Hitman Reborn! DS Fate of Heat III - Yuki no Shugosha Raishuu!,DS,2010.0,Role-Playing,Marvelous Interactive,0,0,60000,42
Harry Potter: Quidditch World Cup,XB,2003.0,Sports,Electronic Arts,140000,40000,0,50
Puyo Pop Fever(us sales),DS,2004.0,Puzzle,Ignition Entertainment,30000,0,0,53
Fantastic Voyage,2600,1981.0,Action,20th Century Fox Video Games,320000,20000,0,67
Mario Golf,N64,1999.0,Action,Nintendo,620000,180000,650000,76
Bomberman Land Touch!,DS,2006.0,Puzzle,Rising Star Games,40000,0,40000,70
World Class Track Meet,NES,1986.0,Sports,Namco Bandai Games,1920000,450000,640000,61
Dynasty Warriors: Gundam Reborn,PS3,2013.0,Action,Tecmo Koei,0,0,230000,78
America's Army: Rise of a Soldier,XB,2005.0,Shooter,Ubisoft,190000,50000,0,61
Hakuoki: Demon of the Fleeting Blossom,PSP,2009.0,Adventure,Idea Factory,80000,0,0,76
Defendin' De Penguin,Wii,2008.0,Strategy,Zushi Games,50000,0,0,52
Star Gladiator Episode: I Final Crusade,PS,1996.0,Fighting,Virgin Interactive,70000,50000,150000,58
RoadKill,GC,2003.0,Action,Midway Games,20000,10000,0,63
Syphon Filter: Logan's Shadow,PS2,2010.0,Shooter,Sony Computer Entertainment,30000,20000,0,72
Super Monkey Ball Adventure,GC,2006.0,Platform,Sega,120000,30000,0,51
BioShock 2,PC,,Shooter,Take-Two Interactive,20000,190000,0,69
Chou Jigen Game Neptune Mk-II,PS3,2011.0,Role-Playing,Compile Heart,0,0,90000,77
Pro Yaky? Spirits 2014,PS3,2014.0,Sports,Konami Digital Entertainment,0,0,140000,47
Generator Rex: Agent of Providence,Wii,2011.0,Action,Activision,60000,10000,0,51
Baja: Edge of Control,PS3,2008.0,Racing,THQ,100000,80000,0,63
Spec Ops: The Line,PC,2012.0,Shooter,Take-Two Interactive,110000,90000,0,95
Princess Debut,DS,2008.0,Misc,Cave,100000,0,0,89
Imagine: Reporter,DS,2010.0,Simulation,Ubisoft,80000,10000,0,63
East India Company,PC,2009.0,Strategy,Paradox Interactive,10000,0,0,74
Smart Boy's Gameroom,DS,2007.0,Misc,505 Games,120000,0,0,58
Billy Hatcher and the Giant Egg,GC,2003.0,Platform,Sega,190000,50000,0,88
Sega Soccer Slam,GC,2002.0,Sports,Sega,50000,10000,0,100
Crash Team Racing,PS,1999.0,Racing,Sony Computer Entertainment,2570000,1570000,440000,43
The IdolM@ster: Gravure For You! Vol. 6,PS3,2012.0,Action,Namco Bandai Games,0,0,30000,87
Blood Drive,X360,2010.0,Racing,Activision,90000,10000,0,80
My Amusement Park,DS,2010.0,Misc,Scholastic Inc.,50000,0,0,41
Naruto Shippuuden: Shinobi Retsuden III,DS,2009.0,Action,Takara Tomy,0,0,40000,74
MLB 15: The Show,PS3,2015.0,Sports,Sony Computer Entertainment,310000,10000,0,85
MotoGP,XB,2002.0,Racing,THQ,70000,20000,0,99
Resident Evil 2,GC,2003.0,Action,Capcom,40000,10000,0,51
Half-Life 2,XB,2005.0,Shooter,Electronic Arts,370000,210000,0,100
NeverDead,PS3,2012.0,Shooter,Konami Digital Entertainment,60000,40000,10000,43
Dragon Ball: XenoVerse,PS4,2015.0,Fighting,Namco Bandai Games,300000,520000,120000,66
Ant Nation,DS,2009.0,Simulation,Konami Digital Entertainment,60000,10000,0,75
Sugoi Hebereke,SNES,1994.0,Fighting,Sunsoft,0,0,20000,90
Mahou Sensei Negima! Private Lesson 2: Ojama Shimasu Parasite de Chu,GBA,2006.0,Role-Playing,Marvelous Interactive,0,0,20000,78
Leisure Suit Larry: Magna Cum Laude,PS2,2004.0,Adventure,Vivendi Games,170000,130000,0,81
Sega Soccer Slam,XB,2002.0,Sports,Sega,40000,10000,0,87
NCAA Football 07,PSP,2006.0,Sports,Electronic Arts,340000,0,0,97
Monopoly Streets,PS3,2010.0,Misc,Electronic Arts,160000,170000,0,82
Arcania: Gothic 4,PC,2010.0,Role-Playing,JoWood Productions,90000,80000,0,40
Batman: Vengeance,PS2,2001.0,Adventure,Ubisoft,270000,210000,0,72
SimAnimals,Wii,2009.0,Simulation,Electronic Arts,140000,130000,0,81
Metal Dungeon,XB,2002.0,Role-Playing,Xicat Interactive,20000,10000,0,83
Ford Racing,PS,2001.0,Racing,Empire Interactive,480000,330000,0,53
Dig Dug,2600,1982.0,Puzzle,Atari,1520000,100000,0,97
Katekyoo Hitman Reborn! Kindan no Yami no Delta,Wii,2008.0,Action,Marvelous Interactive,0,0,10000,88
Peppa Pig: Fun and Games,DS,2010.0,Misc,Ubisoft,0,570000,0,57
WWE SmackDown vs. RAW 2007,PSP,2006.0,Fighting,THQ,330000,200000,0,81
Crash 'N' Burn,XB,2004.0,Racing,Eidos Interactive,70000,20000,0,96
Oil Rush,PC,2012.0,Strategy,Iceberg Interactive,0,20000,0,91
Cosmic Family,Wii,2007.0,Misc,Ubisoft,70000,0,0,56
Quiz! Hexagon II,DS,2010.0,Misc,Namco Bandai Games,0,0,60000,87
Valentino Rossi: The Game,PC,2016.0,Racing,Namco Bandai Games,0,10000,0,90
Dragon Quest X,WiiU,2013.0,Role-Playing,Square Enix,0,0,410000,82
Half-Life,PS2,2001.0,Shooter,Vivendi Games,290000,230000,0,45
Ice Climber,NES,1985.0,Platform,Nintendo,460000,100000,920000,96
Teenage Mutant Ninja Turtles: Tournament Fighters,NES,1992.0,Fighting,Konami Digital Entertainment,40000,10000,20000,54
MX vs. ATV Untamed,X360,2007.0,Racing,THQ,550000,80000,0,61
Bushido Blade,PS,1997.0,Fighting,Sony Computer Entertainment,390000,270000,430000,96
Tycoon City: New York,PC,2006.0,Strategy,Atari,0,20000,0,92
Gun Showdown,PSP,2006.0,Action,Activision,50000,0,0,87
Tomb Raider III: Adventures of Lara Croft,PC,1998.0,Action,Eidos Interactive,590000,30000,0,80
Teenage Mutant Ninja Turtles,GC,2003.0,Action,Konami Digital Entertainment,260000,70000,0,73
Dynasty Warriors: Gundam 2,X360,2008.0,Action,Namco Bandai Games,70000,30000,80000,55
FabStyle,DS,2011.0,Strategy,Tecmo Koei,0,0,80000,79
Flying Dragon,N64,1997.0,Fighting,Natsume,80000,20000,0,91
Disney Infinity 2.0: Marvel Super Heroes,PS3,2014.0,Action,Disney Interactive Studios,460000,330000,0,80
Dance Dance Revolution Extreme 2,PS2,2005.0,Simulation,Konami Digital Entertainment,950000,40000,0,98
All Star Cheer Squad,DS,2008.0,Sports,THQ,260000,0,0,68
E.T. The Extra-Terrestrial,GBA,2001.0,Action,NewKidCo,10000,0,0,60
Left 4 Dead 2,X360,2009.0,Shooter,Electronic Arts,2670000,870000,50000,94
Dreamworks Madagascar Kartz,PS3,2009.0,Racing,Activision,190000,70000,0,97
Elkrone no Atelier: Dear for Otomate,PSP,2012.0,Action,Idea Factory,0,0,20000,42
The Spiderwick Chronicles,X360,2008.0,Action,Vivendi Games,90000,10000,0,81
Mercenaries: Playground of Destruction,XB,2005.0,Action,LucasArts,540000,110000,0,75
Fireblade,GC,2002.0,Action,Midway Games,20000,10000,0,50
Backyard NFL Football '08,PS2,2007.0,Sports,Atari,30000,20000,0,81
Battlefield 2: Modern Combat,XB,2005.0,Shooter,Electronic Arts,390000,150000,0,63
Blade II,XB,2002.0,Action,Activision,100000,30000,0,66
Arcana Heart 3,PSV,2014.0,Fighting,Arc System Works,20000,0,20000,98
Valkyria Chronicles,PS4,2016.0,Role-Playing,Sega,70000,50000,50000,99
Michael Jackson: The Experience,Wii,2010.0,Misc,Ubisoft,2640000,1330000,10000,74
Disney Infinity 2.0: Marvel Super Heroes,X360,2014.0,Action,Disney Interactive Studios,640000,340000,0,93
Remember Me,X360,2013.0,Action,Capcom,100000,60000,0,53
Stormrise,X360,2009.0,Strategy,Sega,110000,30000,0,69
Growlanser Generations,PS2,2003.0,Role-Playing,Atlus,60000,40000,0,81
Grisaia no Meikyuu: Le Labyrinthe de la Grisaia,PSV,2014.0,Adventure,Prototype,0,0,20000,52
River King: Mystic Valley (jp sales),DS,2007.0,Sports,Rising Star Games,0,0,30000,60
All-Star Baseball 2004,XB,2003.0,Sports,Acclaim Entertainment,100000,30000,0,58
Tekken Tag Tournament 2,PS3,2012.0,Fighting,Namco Bandai Games,280000,310000,130000,82
1080Â°: TenEighty Snowboarding,N64,1998.0,Sports,Nintendo,1250000,610000,130000,75
Monster Hunter Frontier Online,X360,2010.0,Role-Playing,Capcom,0,0,130000,83
Dragon Quest IV: Chapters of the Chosen,DS,2007.0,Role-Playing,Square Enix,300000,20000,1270000,98
Final Fantasy XIV: A Realm Reborn,PS4,2014.0,Role-Playing,Square Enix,330000,230000,80000,84
F1 Challenge,SAT,1994.0,Racing,Sega,0,0,180000,55
LEGO Legends of Chima: Laval's Journey,3DS,2013.0,Adventure,Warner Bros. Interactive Entertainment,180000,100000,0,80
Gold's Gym: Dance Workout,Wii,2010.0,Sports,Ubisoft,690000,100000,0,45
Legend of Legaia,PS,1998.0,Role-Playing,Sony Computer Entertainment,370000,250000,0,63
MLB Power Pros 2008,Wii,2008.0,Sports,Konami Digital Entertainment,110000,0,10000,73
Gears of War,PC,2007.0,Shooter,Microsoft Game Studios,0,10000,0,59
Scarface: The World is Yours,PS2,2006.0,Action,Vivendi Games,990000,40000,0,54
The King of Fighters Kyo,PS,1998.0,Fighting,SNK Playmore,0,0,40000,93
Famicom Mini: Famicom Tantei Club Part II - Ushiro ni Tatsu Shoujo Zenkouhen,GBA,2004.0,Adventure,Nintendo,0,0,100000,58
Taiko no Tatsujin: Chibi Dragon to Fushigi na Orb,3DS,2012.0,Misc,Namco Bandai Games,0,0,630000,72
Crime Crackers,PS,1994.0,Role-Playing,Sony Computer Entertainment,0,0,90000,72
Crush3D,3DS,2012.0,Platform,Sega,70000,40000,0,97
FIFA Soccer 11,X360,2010.0,Sports,Electronic Arts,710000,2390000,20000,65
The Chronicles of Riddick: Assault on Dark Athena,X360,2009.0,Shooter,Atari,160000,100000,0,43
Sword Art Online: Lost Song,PS3,2015.0,Role-Playing,Namco Bandai Games,0,0,100000,69
Superman: The New Superman Adventures,N64,1999.0,Action,Titus,330000,70000,0,83
Don King Boxing,Wii,2009.0,Sports,Take-Two Interactive,140000,90000,0,66
Madden NFL 06,GC,2005.0,Sports,Electronic Arts,440000,110000,0,56
SD Gundam G Generation-F.I.F,PS,2001.0,Strategy,Namco Bandai Games,0,0,110000,86
Donkey Kong Land II,GB,1996.0,Platform,Nintendo,1390000,480000,400000,48
MySims SkyHeroes,PS3,2010.0,Action,Electronic Arts,80000,20000,0,91
IL-2 Sturmovik: Forgotten Battles,PC,2003.0,Simulation,Ubisoft,0,20000,0,92
Juiced 2: Hot Import Nights,PS2,2007.0,Racing,THQ,190000,150000,10000,56
Dark Summit,PS2,2001.0,Sports,THQ,110000,80000,0,92
Nobunaga's Ambition: Sphere of Influence - Sengoku Risshiden,PS4,2016.0,Misc,Tecmo Koei,10000,0,50000,95
Heroes of Might and Magic V,PC,2006.0,Strategy,Ubisoft,0,30000,0,63
Disney's Winnie the Pooh's Rumbly Tumbly Adventure,GC,2005.0,Platform,Ubisoft,50000,10000,0,86
Let's Play Garden,DS,2010.0,Simulation,Deep Silver,100000,0,0,68
Turbo: Super Stunt Squad,WiiU,2013.0,Sports,D3Publisher,0,20000,0,45
Vampire Moon: The Mystery of the Hidden Sun,DS,2010.0,Adventure,City Interactive,120000,10000,0,95
Diabolik Lovers: Lunatic Parade,PSV,2016.0,Adventure,Idea Factory,0,0,30000,88
Ice Age: Dawn of the Dinosaurs,X360,2009.0,Action,Activision,90000,20000,0,97
Vantage Master Portable,PSP,2008.0,Role-Playing,Falcom Corporation,0,0,20000,100
Jikkyou Powerful Pro Yakyuu 11,GC,2004.0,Sports,Konami Digital Entertainment,0,0,90000,65
Stuntman: Ignition,PS2,2007.0,Racing,THQ,130000,100000,0,94
World Soccer Winning Eleven 6 International,PS2,2002.0,Sports,Konami Digital Entertainment,120000,1260000,1160000,61
Beetle Adventure Racing!,N64,1999.0,Racing,Electronic Arts,400000,200000,0,71
SimCity Creator,DS,2008.0,Simulation,Electronic Arts,290000,20000,0,51
Monster Truck Madness 64,N64,1999.0,Racing,Take-Two Interactive,240000,60000,0,64
Rock Band: Metal Track Pack,X360,2009.0,Misc,MTV Games,140000,0,0,60
NASCAR 99,PS,1998.0,Racing,Electronic Arts,1450000,40000,0,41
RPG Maker II,PS2,2002.0,Role-Playing,Enterbrain,60000,50000,0,99
Bass Pro Shops: The Hunt,X360,2010.0,Sports,Griffin International,80000,0,0,60
Tom Clancy's EndWar,DS,2008.0,Strategy,Ubisoft,80000,10000,0,97
NBA Live 08,X360,2007.0,Sports,Electronic Arts,470000,0,0,61
Golden Axe: The Duel,SAT,1994.0,Fighting,Sega,0,0,50000,86
Disney Infinity,PSV,2013.0,Action,Disney Interactive Studios,10000,0,0,83
The King of Fighters '95,SAT,1995.0,Fighting,SNK Playmore,0,0,280000,50
Tourist Trophy: The Real Riding Simulator,PS2,2006.0,Racing,Sony Computer Entertainment,280000,220000,110000,93
Jake Hunter: Detective Chronicles,DS,2008.0,Adventure,Aksys Games,20000,0,0,86
Sumikko Gurashi: Koko ga Ochitsukundesu,3DS,2014.0,Action,Nippon Columbia,0,0,170000,82
Nintendo Presents: Crossword Collection,DS,2009.0,Puzzle,Nintendo,0,190000,0,45
Special Forces: Nemesis Strike,XB,2005.0,Shooter,Hip Interactive,30000,10000,0,79
Hakuoki Zuisouroku Omokage Hana,PSV,2015.0,Action,Idea Factory,0,0,30000,56
TNA iMPACT: Cross the Line,PSP,2010.0,Fighting,SouthPeak Games,50000,0,0,66
Fullmetal Alchemist 2: Curse of the Crimson Elixir,PS2,2004.0,Role-Playing,Square Enix,130000,100000,0,46
Jenga World Tour,DS,2007.0,Misc,Atari,80000,0,0,69
Command & Conquer Collection,PC,2003.0,Strategy,Electronic Arts,10000,0,0,75
Mortal Kombat Kollection,PS2,2008.0,Fighting,Midway Games,40000,30000,0,93
Bomberman Generation,GC,2002.0,Adventure,Vivendi Games,150000,40000,60000,84
Crash of the Titans,PS2,2007.0,Action,Vivendi Games,340000,10000,0,83
Total War: WARHAMMER,PC,2016.0,Strategy,Sega,0,120000,0,49
Jikkyou Powerful Pro Yakyuu 4,N64,1997.0,Sports,Konami Digital Entertainment,0,0,260000,94
Far Cry: Primal,PS4,2016.0,Action,Ubisoft,600000,1250000,60000,75
Ratchet & Clank Future: Quest for Booty,PS3,2008.0,Platform,Sony Computer Entertainment,10000,60000,0,41
Tenjin Ranman: Happy GO Lucky!!,PSP,2010.0,Adventure,Russel,0,0,10000,89
Call of Juarez: The Cartel,PC,2011.0,Shooter,Ubisoft,50000,50000,0,44
Disney Magical World,3DS,2013.0,Adventure,Nintendo,170000,200000,530000,77
NBA 2K3,PS2,2002.0,Sports,Sega,510000,400000,0,76
PO'ed,PS,1996.0,Shooter,Time Warner Interactive,20000,10000,0,64
PopCap Hits! Vol 2,X360,2011.0,Misc,Mastertronic,0,20000,0,67
Tenkaichi * Sengoku Lovers,DS,2010.0,Adventure,Rocket Company,0,0,30000,72
Avatar: The Last Airbender - The Burning Earth,X360,2007.0,Action,THQ,110000,10000,0,65
Karaoke Revolution Party,GC,2005.0,Misc,Konami Digital Entertainment,50000,10000,0,85
7 Wonders of the Ancient World,DS,2007.0,Puzzle,Funsta,100000,10000,0,52
Policenauts,3DO,1995.0,Adventure,Konami Digital Entertainment,0,0,60000,45
Paws & Claws: Pet Resort,DS,2008.0,Simulation,THQ,220000,0,0,68
Eco Creatures: Save The Forest,DS,2007.0,Adventure,Rising Star Games,30000,0,0,84
Tennis no Oji-Sama: 2005 Crystal Drive,DS,2004.0,Sports,Konami Digital Entertainment,0,0,50000,75
Split/Second,X360,2010.0,Racing,Disney Interactive Studios,320000,230000,0,76
Natalie Brooks: Mystery at Hillcrest High,DS,2012.0,Action,Licensed 4U,0,20000,0,90
Monster High 13 Wishes,3DS,2013.0,Action,Little Orbit,0,20000,0,73
Barbie Horse Adventures: Wild Horse Rescue,XB,2003.0,Sports,Vivendi Games,50000,10000,0,97
Matchbox Cross Town Heroes,GBA,2002.0,Racing,THQ,120000,40000,0,56
Jumper: Griffin's Story,X360,2008.0,Action,Eidos Interactive,50000,0,0,94
Sonic Generations,PC,2011.0,Platform,Sega,20000,70000,0,82
Marvel: Ultimate Alliance 2,PS3,2009.0,Role-Playing,Activision,490000,150000,0,68
Silent Scope,GBA,2002.0,Shooter,Konami Digital Entertainment,20000,10000,0,66
Space Chimps,Wii,2008.0,Platform,Brash Entertainment,80000,0,0,94
Samurai Warriors: Xtreme Legends,PS2,2004.0,Action,Tecmo Koei,40000,30000,360000,59
Farming Simulator 2015,PC,2014.0,Simulation,Focus Home Interactive,80000,1040000,0,97
Animal Planet: Vet Collection,DS,2010.0,Simulation,Activision,50000,0,0,50
Goosebumps HorrorLand,Wii,2008.0,Adventure,Scholastic Inc.,150000,0,0,69
MLB 11: The Show,PS2,2011.0,Sports,Sony Computer Entertainment,60000,50000,0,80
Disney's Meet the Robinsons,DS,2007.0,Action,Disney Interactive Studios,20000,0,0,79
Outlaw Volleyball Remixed,PS2,2004.0,Sports,Global Star,20000,10000,0,78
The Sims 3: Town Life Stuff,PC,2011.0,Simulation,Electronic Arts,110000,170000,0,53
F-Zero X,N64,1998.0,Racing,Nintendo,450000,330000,290000,59
Yu-Gi-Oh! Monster Capsule Breed & Battle,PS,1998.0,Role-Playing,Konami Digital Entertainment,0,0,260000,93
The X Files: Resist or Serve,PS2,2004.0,Adventure,Vivendi Games,60000,50000,0,67
The Sims 2: Apartment Life,PC,2008.0,Simulation,Electronic Arts,0,70000,0,83
Disgaea DS,DS,2008.0,Role-Playing,Square Enix,110000,10000,50000,59
Star Trek: Invasion,PS,2000.0,Simulation,Activision,150000,100000,0,56
Monster Lab,Wii,2008.0,Role-Playing,Eidos Interactive,270000,20000,0,96
Alexi Lalas International Soccer,PS,1998.0,Sports,Take-Two Interactive,40000,30000,0,85
The Con,PSP,2005.0,Fighting,Sony Computer Entertainment,180000,0,0,63
Warship Gunner 2 Portable,PSP,2009.0,Simulation,Tecmo Koei,0,0,20000,99
Dai-2-Ji Super Robot Taisen Z Saisei-hen,PSP,2012.0,Strategy,Namco Bandai Games,0,0,360000,72
Every Extend Extra,PSP,2006.0,Shooter,Disney Interactive Studios,100000,0,0,48
Teenage Mutant Ninja Turtles II: The Arcade Game,NES,1990.0,Action,Konami Digital Entertainment,1740000,250000,210000,100
Dance Dance Revolution Ultramix 3,XB,2005.0,Simulation,Konami Digital Entertainment,280000,80000,0,52
The Great Battle Gaiden 2: Matsuri da Wasshoi,SNES,1994.0,Action,Banpresto,0,0,30000,88
Hiiro no Kakera 2: Hisui no Shizuku,PS2,2007.0,Adventure,Idea Factory,0,0,30000,58
Knockout Kings 2003,GC,2002.0,Sports,Electronic Arts,120000,30000,0,67
Demolition Company: Gold Edition,PC,2011.0,Simulation,,0,20000,0,98
Panzer Dragoon Saga,SAT,1997.0,Role-Playing,Sega,0,0,110000,99
Clover no Kuni no Alice: Wonderful Wonder World,PS2,2010.0,Adventure,Prototype,0,0,20000,53
Sekirei: Mirai Kara no Okurimono,PS2,2009.0,Adventure,Alchemist,0,0,10000,62
BMX XXX,XB,2002.0,Sports,Acclaim Entertainment,80000,20000,0,89
Juusanshi Engi Engetsu Sangokuden 2,PSP,2014.0,Action,Idea Factory,0,0,20000,41
Assassin's Creed III: Liberation,PSV,2012.0,Action,Ubisoft,530000,480000,60000,95
Drill Dozer,GBA,,Platform,Unknown,40000,10000,0,51
Hiiro no Kakera: Shin Tamayori Hime Denshou,PS2,2009.0,Adventure,Idea Factory,0,0,10000,46
Need for Speed Underground 2,PS2,2004.0,Racing,Electronic Arts,2710000,3020000,80000,91
Super Smash Bros.,N64,1999.0,Fighting,Nintendo,2950000,600000,1970000,95
Franklin's Great Adventures,DS,2006.0,Action,Game Factory,20000,0,0,59
LEGO Rock Band,PS3,2009.0,Misc,Warner Bros. Interactive Entertainment,240000,120000,0,67
Heavenly Sword,PS3,2007.0,Action,Sony Computer Entertainment,570000,720000,60000,83
World of Warcraft: Cataclysm,PC,2010.0,Role-Playing,Activision,1770000,320000,0,87
Star Ocean: First Departure,PSP,2007.0,Role-Playing,Square Enix,200000,130000,220000,70
Spelling Challenges and more!,DS,2007.0,Misc,505 Games,540000,0,0,72
Defiance,PC,2013.0,Shooter,Trion Worlds,140000,40000,0,72
Plants vs. Zombies: Garden Warfare,X360,2014.0,Shooter,Electronic Arts,510000,470000,0,89
Phantasy Star Online 2: Episode 3 Deluxe Package,PSV,2015.0,Action,Sega,0,0,30000,54
FIFA Soccer 2004,XB,2003.0,Sports,Electronic Arts,240000,490000,0,46
Danganronpa Another Episode: Ultra Despair Girls,PSV,2014.0,Action,Nippon Ichi Software,60000,10000,120000,58
Touch My Katamari,PSV,2011.0,Puzzle,Namco Bandai Games,70000,30000,0,87
Battlefield: Hardline,PS3,2015.0,Shooter,Electronic Arts,130000,150000,70000,97
Rayman Arena,GC,2002.0,Racing,Ubisoft,110000,30000,0,68
Wizards of Waverly Place: Spellbound,DS,2010.0,Misc,Disney Interactive Studios,160000,30000,0,64
Satisfashion,DS,2010.0,Misc,Destineer,50000,0,0,90
Jikkyou Powerful Pro Yakyuu 3,SNES,1996.0,Sports,Konami Digital Entertainment,0,0,450000,84
Metal Slug Anthology,PS2,2007.0,Shooter,Ignition Entertainment,0,0,10000,66
The History Channel: Civil War - Secret Missions,PS3,2008.0,Shooter,Activision,90000,0,0,63
New Interpretation Stranger of Sword City,PSV,2016.0,Role-Playing,Experience Inc.,0,0,20000,53
NBA Ballers: Chosen One,X360,2008.0,Sports,Midway Games,170000,0,0,43
Exhibition,XB,2001.0,Misc,Microsoft Game Studios,190000,50000,0,67
Uncharted: Drake's Fortune,PS3,2007.0,Action,Sony Computer Entertainment,2310000,1720000,120000,69
Syberia II,XB,2004.0,Adventure,Ubisoft,20000,10000,0,96
Silent Hunter: Wolves of the Pacific,PC,2007.0,Simulation,Ubisoft,0,40000,0,48
Predator: Concrete Jungle,PS2,2005.0,Action,Vivendi Games,100000,70000,0,88
Tiger Woods PGA Tour 10,X360,2009.0,Sports,Electronic Arts,390000,200000,0,50
NBA 2K11,PS3,2010.0,Action,Take-Two Interactive,1410000,200000,30000,98
The Lord of the Rings: The Return of the King,GC,2003.0,Action,Electronic Arts,530000,140000,0,62
Toy Shop,DS,2008.0,Simulation,Majesco Entertainment,30000,0,0,75
Penguin no Mondai: Saikyou Penguin Densetsu! A Penguin's Troubles,DS,2008.0,Adventure,Konami Digital Entertainment,0,0,290000,43
Initial D: Extreme Stage,PS3,2008.0,Racing,Sega,0,0,80000,54
Ace Combat 2,PS,1997.0,Simulation,Sony Computer Entertainment,160000,110000,560000,52
MotoGP 08,PS2,2008.0,Racing,Capcom,10000,0,0,49
Avatar: The Last Airbender,Wii,2006.0,Adventure,THQ,230000,20000,0,41
Happy Feet,GC,2006.0,Action,Midway Games,200000,50000,0,65
LEGO Dimensions,PS4,2015.0,Action,Warner Bros. Interactive Entertainment,240000,370000,0,84
James Cameron's Dark Angel,PS2,,Action,Universal Interactive,80000,70000,0,88
The Fairly Odd Parents: Game Boy Advance Video Volume 1,GBA,2004.0,Misc,,310000,110000,0,60
The Story of Noah's Ark,DS,2010.0,Action,SouthPeak Games,90000,0,0,89
Samurai Deeper Kyo,PS,2002.0,Fighting,Namco Bandai Games,0,0,50000,87
Greg Hastings Paintball 2,X360,2010.0,Shooter,Majesco Entertainment,190000,0,0,98
NBA Live 08,PSP,2007.0,Sports,Electronic Arts,280000,0,0,68
