Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Critic_Score
Jungle Hunt,2600,1982.0,Platform,Atari,1.03,0.06,0.0,83.0
Coven and Labyrinth of Refrain,PSV,2016.0,Action,Nippon Ichi Software,0.0,0.0,0.02,83.0
DX Game of Life,PS,1996.0,Misc,Takara,0.0,0.0,0.27,83.0
Colin McRae Rally 2005,XB,2004.0,Racing,Codemasters,0.04,0.01,0.0,83.0
Football Manager Handheld 2008,PSP,2007.0,Sports,Sega,0.0,0.33,0.0,76.0
MLB SlugFest 20-04,XB,2003.0,Sports,Midway Games,0.07,0.02,0.0,76.0
Madden NFL 2004,GBA,2003.0,Sports,Electronic Arts,0.22,0.08,0.0,70.0
Mamoru-kun wa Norowarete Shimatta!,X360,2009.0,Shooter,G.Rev,0.0,0.0,0.01,60.0
The Secret Saturdays: Beasts of the 5th Sun,DS,2009.0,Action,D3Publisher,0.08,0.0,0.0,60.0
Capcom Classics Collection Remixed,PSP,2006.0,Misc,Capcom,0.27,0.0,0.0,72.0
Hiiro no Kakera DS,DS,2008.0,Adventure,Idea Factory,0.0,0.0,0.05,48.0
Frankenstein's Monster,2600,1982.0,Action,Data Age,0.3,0.02,0.0,48.0
Mighty No. 9,WiiU,2016.0,Platform,Deep Silver,0.02,0.01,0.0,48.0
Lego Star Wars: The Force Awakens,PS4,2016.0,Action,Warner Bros. Interactive Entertainment,0.16,0.43,0.01,78.0
Dr. Muto,PS2,2002.0,Platform,Midway Games,0.08,0.06,0.0,85.0
Petz Monkeyz House,DS,2008.0,Simulation,Ubisoft,0.2,0.0,0.0,85.0
Far Cry 2,X360,2008.0,Action,Ubisoft,0.71,0.69,0.02,85.0
Hot Wheels: Beat That!,Wii,2007.0,Racing,Activision,0.13,0.0,0.0,90.0
Sid Meier's Civilization V,PC,2010.0,Strategy,Take-Two Interactive,0.98,0.52,0.0,90.0
The Gunstringer,X360,2011.0,Shooter,Microsoft Game Studios,0.26,0.1,0.0,77.0
Dino Master: Dig Discover Duel,DS,2005.0,Strategy,Majesco Entertainment,0.06,0.0,0.0,74.0
Deer Drive,DS,2010.0,Sports,Mastiff,0.4,0.0,0.0,74.0
Lunar: Silver Star Story Complete,SAT,1997.0,Role-Playing,Kadokawa Shoten,0.0,0.0,0.21,74.0
NFL Fever 2004,XB,2003.0,Sports,Microsoft Game Studios,0.24,0.07,0.0,74.0
Unending Bloody Call,PSP,2012.0,Action,Asgard,0.0,0.0,0.01,65.0
King Kong,2600,1981.0,Action,Tigervision,0.65,0.04,0.0,65.0
The Awakened Fate Ultimatum,PS3,2014.0,Role-Playing,Nippon Ichi Software,0.0,0.0,0.02,65.0
R.U.S.E.,PC,2010.0,Strategy,Ubisoft,0.04,0.19,0.0,76.0
Astro Boy: The Video Game,Wii,2009.0,Action,D3Publisher,0.1,0.0,0.0,48.0
Bass Rise,PS,1999.0,Sports,Namco Bandai Games,0.03,0.02,0.0,66.0
NHL 09,PS2,2008.0,Sports,Electronic Arts,0.07,0.06,0.0,66.0
The Stronghold Collection,PC,2009.0,Strategy,Take-Two Interactive,0.03,0.08,0.0,66.0
The King of Fighters '94 (CD),NG,1993.0,Fighting,SNK,0.0,0.0,0.14,66.0
Jissen Pachislot Hisshouhou! Hokuto no Ken Portable SE,PSP,2006.0,Misc,Sega,0.0,0.0,0.06,66.0
Sloane to MacHale no Nazo no Monogatari,DS,2009.0,Puzzle,Level 5,0.0,0.0,0.2,66.0
L: the proLogue to DEATH NOTE - Rasen no Wana,DS,2008.0,Adventure,Konami Digital Entertainment,0.0,0.0,0.09,66.0
Tomba!,PS,1997.0,Platform,Sony Computer Entertainment,0.15,0.1,0.0,66.0
Hiiro no Kakera Portable,PSP,2008.0,Adventure,Idea Factory,0.0,0.0,0.02,66.0
Monopoly Streets,X360,2010.0,Misc,Electronic Arts,0.16,0.09,0.0,66.0
Laser Blast,2600,1981.0,Action,Activision,0.37,0.02,0.0,91.0
The Idolmaster: Gravure For You! Vol. 2,PS3,2011.0,Misc,Namco Bandai Games,0.0,0.0,0.05,91.0
Moe Moe 2-ji Taisen (Ryoku) * Deluxe,PSP,2008.0,Adventure,System Soft,0.0,0.0,0.02,91.0
Arc the Lad III,PS,1999.0,Role-Playing,Sony Computer Entertainment,0.0,0.0,0.39,91.0
Colony Wars,PS,1997.0,Simulation,Psygnosis,0.24,0.16,0.0,91.0
Zaidan Houjin Nippon Kanji Nouryoku Kentei Kyoukai Kounin: KanKen DS3 Deluxe,DS,2009.0,Misc,Rocket Company,0.0,0.0,0.06,65.0
Battle of Giants: Mutant Insects,DS,2010.0,Strategy,Ubisoft,0.09,0.14,0.0,65.0
Onimusha: Blade Warriors,PS2,2003.0,Fighting,Capcom,0.06,0.05,0.0,65.0
Camp Rock: The Final Jam,DS,2010.0,Misc,Disney Interactive Studios,0.14,0.02,0.0,74.0
The Wolf Among Us,XOne,2014.0,Adventure,Telltale Games,0.05,0.02,0.0,74.0
PQ2: Practical Intelligence Quotient,PSP,2006.0,Puzzle,D3Publisher,0.04,0.0,0.0,74.0
Monster High: New Ghoul in School,3DS,2015.0,Action,Little Orbit,0.0,0.04,0.0,36.0
Charm Girls Club: Pajama Party,Wii,2009.0,Misc,Electronic Arts,0.14,0.0,0.0,36.0
Teenage Mutant Ninja Turtles: Arcade Attack,DS,2009.0,Action,Ubisoft,0.12,0.0,0.0,36.0
Farm Frenzy 3,DS,2011.0,Strategy,Unknown,0.0,0.02,0.0,76.0
Bullet Girls 2,PSV,2016.0,Action,D3Publisher,0.0,0.0,0.04,76.0
NBA In The Zone '98,N64,1997.0,Sports,Konami Digital Entertainment,0.25,0.02,0.0,76.0
Little Battlers eXperience: Baku Boost,3DS,2012.0,Action,Nintendo,0.0,0.0,0.21,76.0
Sprung - A Game Where Everyone Scores,DS,2004.0,Adventure,Ubisoft,0.06,0.0,0.0,76.0
Boxing Fever,GBA,2001.0,Sports,THQ,0.06,0.02,0.0,76.0
Infinite Stratos 2: Ignition Hearts,PSV,2014.0,Adventure,5pb,0.0,0.0,0.03,77.0
Disgaea 4: A Promise Unforgotten,PSV,2014.0,Role-Playing,Nippon Ichi Software,0.03,0.03,0.08,77.0
Brute Force,XB,2003.0,Shooter,Microsoft Game Studios,0.62,0.18,0.01,77.0
Texas Hold 'Em Poker,GBA,2004.0,Misc,Majesco Entertainment,0.44,0.16,0.0,49.0
VR Soccer '96,PS,1996.0,Sports,Gremlin Interactive Ltd,0.03,0.02,0.0,65.0
10 Minute Solution,Wii,2010.0,Sports,Activision,0.06,0.01,0.0,65.0
Rocksmith 2014,PS4,2014.0,Misc,Ubisoft,0.35,0.17,0.0,65.0
Resident Evil: Dead Aim,PS2,2003.0,Action,Capcom,0.17,0.13,0.0,65.0
Kawashima Ryuuta Kyouju Kanshuu Nouryoku Trainer Portable 2,PSP,2006.0,Misc,Sega,0.0,0.0,0.09,60.0
Natural Doctrine,PSV,2014.0,Role-Playing,Nippon Ichi Software,0.02,0.01,0.03,60.0
Harry Potter and the Sorcerer's Stone,PS,2001.0,Action,Electronic Arts,1.37,2.0,0.14,64.0
Tak 2: The Staff of Dreams,PS2,2004.0,Platform,THQ,0.3,0.24,0.0,71.0
The Powerpuff Girls: Him and Seek,GBA,2002.0,Platform,BAM! Entertainment,0.31,0.11,0.0,61.0
Tom Clancy's Splinter Cell: Double Agent,Wii,2006.0,Action,Ubisoft,0.1,0.01,0.0,61.0
Army Men: RTS,PS2,2002.0,Strategy,3DO,0.05,0.04,0.0,68.0
"Barbie: Jet, Set & Style!",Wii,2011.0,Misc,THQ,0.22,0.01,0.0,63.0
3D Tank Warfare Simulator Panzer Front,PS,1999.0,Simulation,Avalon Interactive,0.06,0.04,0.0,63.0
"Transformers: Revenge of the Fallen (XBox 360, PS3, & PC Versions)",PS3,2009.0,Shooter,Activision,0.28,0.3,0.0,63.0
Code Lyoko,DS,2007.0,Action,Game Factory,0.03,0.01,0.0,63.0
187: Ride or Die,PS2,2005.0,Racing,Ubisoft,0.07,0.06,0.0,52.0
Bratz Ponyz 2,DS,2008.0,Adventure,Game Factory,0.24,0.0,0.0,77.0
"Ed, Edd n Eddy: Jawbreakers!",GBA,2002.0,Adventure,BAM! Entertainment,0.23,0.08,0.0,77.0
Indianapolis 500 Evolution,X360,2009.0,Racing,Zushi Games,0.02,0.0,0.0,77.0
Berserk and the Band of the Hawk,PSV,2016.0,Action,Tecmo Koei,0.0,0.0,0.02,77.0
Alfa Romeo Racing Italiano,PS2,2005.0,Racing,Black Bean Games,0.01,0.01,0.0,77.0
Tiger Woods PGA Tour 14,X360,2013.0,Sports,Electronic Arts,0.21,0.12,0.0,77.0
Haneru no Tobira Wii: Girigirissu,Wii,2007.0,Misc,Namco Bandai Games,0.0,0.0,0.02,59.0
NFL QB Club 2001,N64,2000.0,Sports,Acclaim Entertainment,0.11,0.01,0.0,59.0
Mind Quiz,PSP,2006.0,Action,Ubisoft,0.08,0.01,0.0,59.0
Cabela's Big Game Hunter,PS2,2002.0,Sports,Activision,0.7,0.54,0.0,59.0
Last Window: The Secret of Cape West,DS,2010.0,Adventure,Nintendo,0.0,0.11,0.09,80.0
Trials Fusion,PC,2014.0,Racing,Ubisoft,0.0,0.03,0.0,80.0
Cursed Mountain,Wii,2009.0,Adventure,Deep Silver,0.09,0.1,0.0,67.0
Cabela's Adventure Camp,PS3,2011.0,Misc,Activision,0.06,0.03,0.0,87.0
Company of Heroes: Opposing Fronts,PC,2007.0,Strategy,THQ,0.01,0.03,0.0,87.0
Risen 2: Dark Waters,PC,2012.0,Role-Playing,Deep Silver,0.0,0.19,0.0,69.0
MLB SlugFest 20-03,PS2,2009.0,Sports,Unknown,0.41,0.32,0.0,77.0
Water Sports,Wii,2009.0,Action,Avanquest,0.05,0.04,0.0,65.0
Star Wars: Masters of Teras Kasi,PS,1997.0,Action,LucasArts,0.38,0.26,0.0,65.0
My First Dollhouse,DS,2010.0,Misc,505 Games,0.1,0.0,0.0,65.0
Flow: Urban Dance Uprising,PS2,2005.0,Misc,Ubisoft,0.02,0.01,0.0,65.0
NHL Breakaway 98,N64,1998.0,Sports,Acclaim Entertainment,0.3,0.02,0.0,58.0
Moujuutsukai to Oujisama,PS2,2010.0,Adventure,Idea Factory,0.0,0.0,0.02,58.0
Virtua Striker 2002,GC,2002.0,Sports,Sega,0.01,0.0,0.03,58.0
The Legend of Zelda: The Wind Waker,GC,2002.0,Action,Nintendo,2.6,0.99,0.89,96.0
Backyard Baseball '10,PS2,2009.0,Sports,Atari,0.08,0.07,0.0,74.0
My Chinese Coach,DS,2008.0,Misc,Ubisoft,0.1,0.01,0.0,74.0
Mario Tennis,Wii,2010.0,Sports,Nintendo,0.0,0.06,0.0,74.0
Tokimeki Memorial Girl's Side 2nd Kiss,PS2,2006.0,Adventure,Konami Digital Entertainment,0.0,0.0,0.05,74.0
Lego Star Wars: The Force Awakens,WiiU,2016.0,Action,Warner Bros. Interactive Entertainment,0.06,0.07,0.01,74.0
Captain Tsubasa J: The Way to World Youth,SNES,1995.0,Sports,Namco Bandai Games,0.0,0.0,0.03,82.0
Lost Heroes,PSP,2012.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.07,82.0
Petz Bunnyz,DS,2008.0,Simulation,Ubisoft,0.39,0.01,0.0,82.0
Utawarerumono: Futari no Hakuoro,PS3,2016.0,Misc,Aqua Plus,0.0,0.0,0.02,82.0
Pretty Rhythm: My Deco Rainbow Wedding,3DS,2013.0,Misc,Takara Tomy,0.0,0.0,0.08,82.0
Test Drive 6,PS,1999.0,Racing,Atari,0.4,0.27,0.0,82.0
Brian Lara Cricket,PS,1998.0,Sports,Codemasters,0.02,1.13,0.01,82.0
Darksiders II,PS4,2015.0,Action,Nordic Games,0.09,0.1,0.0,82.0
Sesame Street: Elmo's Number Journey,PS,1998.0,Misc,NewKidCo,0.13,0.09,0.0,82.0
NBA 2K11,PC,2010.0,Action,Take-Two Interactive,0.18,0.0,0.0,82.0
FlatOut 2,XB,2006.0,Racing,Empire Interactive,0.03,0.01,0.0,73.0
Your Shape: Fitness Evolved,X360,2010.0,Sports,Ubisoft,0.79,0.41,0.0,73.0
101-in-1 Sports Megamix,DS,2010.0,Sports,Nordcurrent,0.08,0.0,0.0,94.0
Call of Duty: Modern Warfare 2,X360,2009.0,Shooter,Activision,8.52,3.59,0.08,94.0
FIFA 2001: Major League Soccer,PS2,2000.0,Sports,Electronic Arts,0.0,0.0,0.09,62.0
Hello Kitty: Birthday Adventures,DS,2010.0,Adventure,Namco Bandai Games,0.06,0.1,0.0,62.0
Armored Core: For Answer,PS3,2008.0,Simulation,Ubisoft,0.06,0.02,0.1,62.0
Bujingai: The Forsaken City,PS2,2003.0,Fighting,505 Games,0.05,0.04,0.0,72.0
Merv Griffin's Crosswords,DS,2008.0,Puzzle,ValuSoft,0.03,0.0,0.0,62.0
Virtual Pool: Tournament Edition,XB,2005.0,Sports,Global Star,0.02,0.01,0.0,62.0
Gex 3: Deep Cover Gecko,PS,1999.0,Platform,Eidos Interactive,0.3,0.2,0.0,58.0
The Terminator: Dawn of Fate,PS2,2002.0,Action,Atari,0.2,0.16,0.0,58.0
Norn + Nonette: Act Tune,PSV,2016.0,Action,Idea Factory,0.0,0.0,0.01,60.0
Gold's Gym: Cardio Workout (Others sales),Wii,2008.0,Sports,Ubisoft,0.0,0.29,0.0,60.0
Sega Smash Pack,GBA,2002.0,Misc,Atari,0.23,0.08,0.0,60.0
Mary King's Riding School,DS,2008.0,Simulation,Ghostlight,0.0,0.02,0.0,64.0
Van Helsing,PS2,2004.0,Action,Activision,0.22,0.17,0.0,64.0
ShellShock 2: Blood Trails,PS3,2009.0,Shooter,Eidos Interactive,0.04,0.03,0.0,35.0
Future Card Buddy Fight: Yuujou no Bakunetsu Fight,3DS,2015.0,Action,FuRyu,0.0,0.0,0.07,75.0
Alice: Madness Returns,PC,2011.0,Adventure,Electronic Arts,0.0,0.1,0.0,75.0
Fate/Extella: The Umbral Star,PSV,2016.0,Action,PQube,0.0,0.0,0.09,54.0
Captain Morgane and the Golden Turtle,PC,2012.0,Adventure,Reef Entertainment,0.0,0.02,0.0,54.0
Silent Hill 4: The Room,XB,2004.0,Action,Konami Digital Entertainment,0.14,0.04,0.0,76.0
FIFA Soccer 08,PS2,2007.0,Sports,Electronic Arts,0.68,0.0,0.0,83.0
Lord of Magna: Maiden Heaven,3DS,2014.0,Role-Playing,Marvelous Entertainment,0.0,0.0,0.06,68.0
Mortal Kombat,X360,2011.0,Fighting,Warner Bros. Interactive Entertainment,1.63,0.31,0.0,86.0
Doukyuusei 2,SAT,1997.0,Role-Playing,NEC Interchannel,0.0,0.0,0.13,75.0
Disney Infinity 2.0: Marvel Super Heroes,PSV,2015.0,Action,Disney Interactive Studios,0.0,0.05,0.0,75.0
Spider-Man,N64,2000.0,Action,Activision,0.43,0.09,0.0,75.0
Ratchet & Clank: Up Your Arsenal,PS2,2004.0,Platform,Sony Computer Entertainment,1.31,0.74,0.31,75.0
SingStar: Back to the 80s,PS3,2011.0,Misc,Sony Computer Entertainment,0.0,0.16,0.0,75.0
Detective Conan: Prelude from the Past,DS,2012.0,Action,Namco Bandai Games,0.0,0.0,0.05,75.0
GRID Autosport,X360,2014.0,Racing,Codemasters,0.03,0.05,0.0,75.0
Yakuza 3,PS3,2009.0,Action,Sega,0.21,0.2,0.62,79.0
Steins;Gate: Hiyoku Renri no Darling,PS3,2012.0,Adventure,5pb,0.0,0.0,0.02,76.0
Saihai no Yukue,DS,2008.0,Strategy,Tecmo Koei,0.0,0.0,0.03,76.0
Tokimeki Memorial: Girl's Side 2nd Season,DS,2008.0,Adventure,Konami Digital Entertainment,0.0,0.0,0.11,76.0
Wheel of Fortune,PS,1998.0,Misc,Hasbro Interactive,0.99,0.22,0.0,76.0
Brothers in Arms: Hell's Highway,X360,2008.0,Shooter,Ubisoft,0.47,0.3,0.0,76.0
Deadpool,PS3,2013.0,Action,Activision,0.23,0.14,0.0,61.0
Naruto Shippuden: Kizuna Drive,PSP,2010.0,Action,Namco Bandai Games,0.04,0.02,0.05,57.0
Frogger: Ancient Shadow,GC,2005.0,Platform,Konami Digital Entertainment,0.04,0.01,0.0,54.0
The King of Fighters '96,PS,1997.0,Fighting,SNK,0.0,0.0,0.07,72.0
Skate it,DS,2008.0,Sports,Electronic Arts,0.14,0.02,0.0,72.0
Dead Man's Hand,XB,2004.0,Shooter,Atari,0.09,0.02,0.0,62.0
Deadly Premonition,X360,2010.0,Action,Rising Star Games,0.18,0.06,0.0,68.0
NHL 2004,PS2,2003.0,Sports,Electronic Arts,0.47,0.37,0.0,85.0
Hangman,2600,2016.0,Puzzle,Atari,0.35,0.02,0.0,83.0
Hatsune Miku: Project Diva X,PSV,2016.0,Misc,Sega,0.01,0.0,0.1,83.0
The Sims 3,DS,2010.0,Simulation,Electronic Arts,0.38,0.22,0.0,73.0
Rapala Pro Bass Fishing 2010,Wii,2010.0,Sports,Activision,0.22,0.05,0.0,84.0
Guitar Hero: Metallica,X360,2009.0,Misc,Activision,0.52,0.2,0.0,84.0
Def Jam: Fight for NY,PS2,2004.0,Fighting,Electronic Arts,0.86,0.67,0.0,83.0
The Amazing Spider-Man (Console Version),WiiU,2013.0,Action,Activision,0.05,0.03,0.0,42.0
Idol Janshi Suchie-Pai Remix,SAT,1995.0,Misc,Jaleco,0.0,0.0,0.1,42.0
Clash of the Titans,X360,2010.0,Action,Namco Bandai Games,0.08,0.06,0.0,42.0
Pro Rally,GC,2002.0,Racing,Ubisoft,0.01,0.0,0.0,64.0
Pro Yakyuu Spirits 5 Kanzenban,PS2,2008.0,Sports,Konami Digital Entertainment,0.0,0.0,0.05,27.0
Dragon Ball Kai: Ultimate Butouden,DS,2011.0,Fighting,Namco Bandai Games,0.0,0.0,0.09,27.0
Biker Mice From Mars,PS2,2006.0,Racing,Game Factory,0.03,0.02,0.0,27.0
RollerCoaster Tycoon: Gold Edition,PC,2002.0,Strategy,Infogrames,0.01,0.0,0.0,89.0
Final Fantasy Chronicles,PS,2001.0,Role-Playing,Square,0.29,0.2,0.0,89.0
Natsuiro no Sunadokei,PS2,2002.0,Adventure,Princess Soft,0.0,0.0,0.02,64.0
Backyard NFL Football '10,PS2,2009.0,Sports,Atari,0.03,0.02,0.0,64.0
Atari Flashback Classics: Volume 2,XOne,2016.0,Misc,Atari,0.02,0.0,0.0,64.0
Nobunaga no Yabou: Tenshoki,SAT,1995.0,Strategy,Tecmo Koei,0.0,0.0,0.11,64.0
Atari Classics Evolved,PSP,2007.0,Misc,Atari,0.08,0.0,0.0,64.0
The Sims,XB,2003.0,Simulation,Electronic Arts,0.31,0.1,0.0,84.0
Samantha Swift and the Hidden Roses of Athena,DS,2010.0,Adventure,Unknown,0.04,0.01,0.0,67.0
NASCAR '14,PS3,2014.0,Racing,Deep Silver,0.09,0.0,0.0,67.0
DJ Hero,PS2,2009.0,Misc,Activision,0.1,0.02,0.0,87.0
The Lord of the Rings: War in the North,PS3,2008.0,Action,Warner Bros. Interactive Entertainment,0.25,0.42,0.01,63.0
The Chronicles of Narnia: Prince Caspian,Wii,2008.0,Action,Disney Interactive Studios,0.31,0.02,0.0,63.0
Monster Rancher 2,PS,1998.0,Simulation,Sony Computer Entertainment,0.19,0.13,0.66,83.0
Entaku no Seito: The Eternal Legend,PSP,2012.0,Role-Playing,Kadokawa Games,0.0,0.0,0.02,54.0
Dead to Rights: Reckoning,PSP,2005.0,Shooter,Electronic Arts,0.12,0.0,0.0,54.0
Summon Night 6: Lost Borders,PSV,2016.0,Action,Namco Bandai Games,0.0,0.0,0.06,60.0
White Album 2: Shiawase no Mukougawa,PSV,2013.0,Adventure,Aqua Plus,0.0,0.0,0.02,60.0
Medarot DS: Kabuto / Kuwagata Ver.,DS,2010.0,Role-Playing,Rocket Company,0.0,0.0,0.12,60.0
Super Mario Bros. 3,GBA,2003.0,Platform,Nintendo,2.93,1.25,0.83,60.0
Harvey Birdman: Attorney at Law,Wii,2008.0,Adventure,Capcom,0.08,0.0,0.0,60.0
Harry Potter and the Prisoner of Azkaban,GC,2004.0,Action,Electronic Arts,0.29,0.08,0.0,67.0
SCORE International Baja 1000: The Official Game,X360,2008.0,Racing,Activision,0.11,0.01,0.0,77.0
Warriors Orochi 3,PSP,2012.0,Action,Ubisoft Annecy,0.0,0.0,0.11,77.0
Jojo's Bizarre Adventure,PS,1999.0,Fighting,Virgin Interactive,0.01,0.01,0.0,77.0
Nobunaga's Ambition: Sphere of Influence,PSV,2014.0,Strategy,Tecmo Koei,0.0,0.0,0.05,77.0
Extra Bases,GB,1990.0,Sports,Namco Bandai Games,0.0,0.0,0.33,77.0
Despicable Me: The Game,PS2,2010.0,Platform,D3Publisher,0.05,0.04,0.0,77.0
Dora the Explorer: Dora Saves the Crystal Kingdom,PS2,2009.0,Misc,Take-Two Interactive,0.05,0.04,0.0,77.0
Animal Genius,DS,2007.0,Puzzle,Ubisoft,0.1,0.0,0.0,77.0
Metal Gear Solid V: The Phantom Pain,PS3,2015.0,Action,Konami Digital Entertainment,0.22,0.13,0.22,77.0
MySims Collection,Wii,2010.0,Misc,Electronic Arts,0.13,0.0,0.0,77.0
Broken Sword: The Sleeping Dragon,XB,2003.0,Adventure,THQ,0.01,0.0,0.0,77.0
Accel World: Ginyoku no Kakusei,PS3,2012.0,Adventure,Namco Bandai Games,0.0,0.0,0.03,78.0
Wade Hixton's Counter Punch,GBA,2004.0,Sports,"Destination Software, Inc",0.01,0.0,0.0,78.0
Tomb Raider: Legend,PC,2006.0,Action,Eidos Interactive,0.0,0.01,0.0,82.0
Ghostbusters,2600,1985.0,Puzzle,Activision,0.42,0.03,0.0,81.0
Pop Cutie! Street Fashion Simulation (JP sales),DS,2008.0,Simulation,Tecmo Koei,0.0,0.0,0.03,81.0
Imagine: Boutique Owner,DS,2009.0,Simulation,Ubisoft,0.2,0.0,0.0,81.0
Arabians Lost: The Engagement on Desert,PS2,2007.0,Adventure,Prototype,0.0,0.0,0.02,81.0
LEGO Star Wars II: The Original Trilogy,X360,2006.0,Action,LucasArts,0.55,0.03,0.0,81.0
Tony Hawk's American Sk8land,DS,2005.0,Sports,Activision,0.19,0.0,0.0,84.0
Legend of the Guardians: The Owls of Ga'Hoole,PS3,2010.0,Action,Warner Bros. Interactive Entertainment,0.06,0.01,0.0,62.0
Resident Evil 5 HD,PS4,2016.0,Action,Capcom,0.02,0.0,0.0,79.0
Shirahana no Ori: Hiiro no Kakera 4 - Shiki no Uta,PSP,2013.0,Adventure,Idea Factory,0.0,0.0,0.01,79.0
Krull,2600,1982.0,Action,Atari,0.13,0.01,0.0,79.0
La Pucelle: Tactics,PS2,2002.0,Role-Playing,Tecmo Koei,0.09,0.07,0.0,79.0
7th Dragon III Code: VFD,3DS,2015.0,Role-Playing,Sega,0.04,0.0,0.12,77.0
Cabela's Deer Hunt: 2004 Season,PS2,2003.0,Sports,Activision Value,0.37,0.29,0.0,83.0
Super Bomberman,SNES,1992.0,Puzzle,Hudson Soft,0.0,0.0,0.57,83.0
Just Cause 2,PS3,2010.0,Action,Square Enix,0.45,0.92,0.06,83.0
Ford vs. Chevy,PS2,2005.0,Racing,Global Star,0.11,0.09,0.0,81.0
Beyblade Burst,3DS,2016.0,Role-Playing,FuRyu,0.0,0.0,0.03,81.0
Mario Kart 64,N64,1996.0,Racing,Nintendo,5.55,1.94,2.23,81.0
Dragon's Dogma Online: Season 2,PS4,2016.0,Action,Capcom,0.0,0.0,0.02,81.0
2 Games in 1: Sonic Battle & ChuChu Rocket!,GBA,2005.0,Misc,THQ,0.44,0.16,0.0,81.0
FIFA Soccer 2005,XB,2004.0,Sports,Electronic Arts,0.33,0.6,0.0,81.0
NASCAR Thunder 2004,PS2,2003.0,Racing,Electronic Arts,0.53,0.41,0.0,88.0
Sega Ages 2500 Series Vol. 33: Fantasy Zone Complete Collection,PS2,2008.0,Shooter,Sega,0.0,0.0,0.04,79.0
High Heat Baseball 2002,PS,2001.0,Sports,3DO,0.02,0.02,0.0,79.0
Momotarou Dentetsu 16,Wii,2007.0,Misc,Hudson Soft,0.0,0.0,0.1,79.0
Armed and Dangerous,XB,2003.0,Shooter,LucasArts,0.09,0.03,0.0,79.0
3rd Super Robot Wars Z Jigoku Hen,PS3,2014.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.23,68.0
Evangelion: Jo,PS2,2009.0,Action,Namco Bandai Games,0.0,0.0,0.03,68.0
Battleborn,PS4,2016.0,Shooter,Take-Two Interactive,0.12,0.08,0.02,68.0
Super Bubble Pop,XB,2002.0,Puzzle,Jaleco,0.01,0.0,0.0,42.0
Ragnarok: Hikari to Yami no Koujo,PSP,2011.0,Role-Playing,GungHo,0.02,0.0,0.05,62.0
Challenge Me: Word Puzzles,DS,2011.0,Puzzle,O-Games,0.03,0.0,0.0,62.0
Heatseeker,Wii,2007.0,Action,Codemasters,0.08,0.0,0.0,62.0
WWF War Zone,N64,1998.0,Fighting,Acclaim Entertainment,1.08,0.24,0.0,51.0
Captain America: Super Soldier,3DS,2011.0,Action,Sega,0.05,0.02,0.0,51.0
Xbox Music Mixer,XB,2003.0,Misc,Microsoft Game Studios,0.26,0.08,0.0,49.0
Hexen,N64,1996.0,Shooter,GT Interactive,0.15,0.04,0.0,82.0
World of Warcraft: Mists of Pandaria,PC,2012.0,Role-Playing,Activision,0.84,0.76,0.0,82.0
Harvest Moon: Frantic Farming,DS,2009.0,Puzzle,Rising Star Games,0.08,0.0,0.0,72.0
GTR Evolution,PC,2008.0,Racing,Atari,0.0,0.02,0.0,83.0
WWE SmackDown vs. Raw 2010,DS,2009.0,Fighting,THQ,0.35,0.13,0.0,75.0
Driving Simulator 2011,PC,2011.0,Racing,Disney Interactive Studios,0.0,0.01,0.0,58.0
Wizards of Waverly Place,DS,2009.0,Misc,Disney Interactive Studios,0.59,0.2,0.0,58.0
N3 II: Ninety-Nine Nights,X360,2010.0,Action,Microsoft Game Studios,0.06,0.06,0.04,37.0
Antiphona no Seikahime: Tenshi no Gakufu Op.A,PSP,2009.0,Role-Playing,Nippon Ichi Software,0.0,0.0,0.02,37.0
Tenchu: Dark Secret,DS,2006.0,Action,From Software,0.03,0.0,0.01,37.0
Arabians Lost: The Engagement on Desert,PSP,2012.0,Adventure,Quinrose,0.0,0.0,0.01,96.0
Resident Evil 4,PS2,2005.0,Action,Capcom,2.08,0.83,0.46,96.0
Arthur! Ready to Race,PS,2000.0,Racing,The Learning Company,0.03,0.02,0.0,65.0
Curious George,GBA,2006.0,Action,Namco Bandai Games,0.12,0.04,0.0,65.0
Asphalt: Injection,PSV,2011.0,Action,Ubisoft,0.13,0.06,0.0,49.0
Kingdom Hearts II,PS2,2005.0,Role-Playing,Square Enix,2.2,0.58,1.38,87.0
Trine 2,WiiU,2012.0,Platform,Atlus,0.0,0.03,0.0,77.0
Dora's Big Birthday Adventure,DS,2010.0,Misc,Take-Two Interactive,0.08,0.01,0.0,77.0
Tomb Raider: Anniversary,X360,2007.0,Action,Eidos Interactive,0.12,0.22,0.0,77.0
Disney Infinity 3.0,WiiU,2015.0,Action,Disney Interactive Studios,0.21,0.21,0.0,54.0
International Soccer,2600,1981.0,Sports,Mattel Interactive,0.18,0.01,0.0,54.0
uDraw Studio: Instant Artist,X360,2011.0,Misc,THQ,0.01,0.01,0.0,54.0
DualPenSports,3DS,2011.0,Sports,Namco Bandai Games,0.05,0.05,0.0,58.0
WipeOut 3 The Game,X360,2012.0,Action,Activision,0.2,0.0,0.0,92.0
Xenoblade Chronicles,Wii,2010.0,Role-Playing,Nintendo,0.43,0.25,0.16,92.0
Shadow Ops: Red Mercury,XB,2004.0,Shooter,Atari,0.11,0.03,0.0,61.0
