Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,variety,winery
139780,Portugal,"A firm, dry lean wine, with some tough tannins, but also with great red fruits and good freshness. This young Dão, with its blend of Tinta Roriz, Jaen and Touriga Nacional, is likely to develop, with its tannins and acidity softening. At the moment, freshness is the key.",Aliança Reserva,87,8.0,Dão,,,Portuguese Red,Caves Aliança
139796,Portugal,"A wine that relies on delicious primary fruit flavors, fresh and lively, with acidity, soft but typically dry Douro tannins and red fruit flavors. A delicious, fresh wine.",,87,20.0,Douro,,,Portuguese Red,Quinta do Crasto
139930,Portugal,"A low-alcohol (9.5%), apéritif style of Vinho Verde, which certainly has some sweetness, but which also balances it with plenty of  crisp, green fruit flavors. Imported by Admiral Wine Imports.",Famega,85,7.0,Vinho Verde,,,Portuguese White,Caves da Cerca
139951,Portugal,"A crisp, fresh white wine, with clean acidity and a forward, easy lemon and melon character, with a hint of honey from the Malvasia Fina grapes in the blend.",Quinta do Correio,85,10.0,Dão,,,Portuguese White,Quinta dos Roques
139980,Portugal,"A smooth, rich wine that shows ripeness over a developing edge of tannin. This is a toasty, almost meaty wine, packed with concentration. It is still youthful, full of exuberant forward fruit flavors.",Late Bottled Vintage,90,,Port,,,Port,Quinta de la Rosa
140008,Portugal,"Very ripe young fruit, a damson and sweet plum juice flavor, with a touch of stalkiness as well as richness. The wine bursts with fruit, although finally quite dry, with a complex, dark texture.",Late Bottled Vintage,90,22.0,Port,,,Port,Dow's
140042,Portugal,"Power is the word to describe this wine, with its firm, dark tannins, dusty and solid over brooding heavy fruits. It is perhaps foursquare, and there is a core of dryness.",Quinta da Gricha Vintage,92,,Port,,,Port,Churchill's
140064,Portugal,"Soft in texture yet mouthcoating in its intensity, this is a honeyed, nutty wine filled with dried fruit, toffee and almond butter aromas and flavors. Like all tawnies, it won't improve with bottle age, so drink this while your young vintage Ports hog the cellar space.",20 Year Old Tawny,91,50.0,Port,,,Port,Dow's
140066,Portugal,"A dry, structured wine, firm and with tannic, concentrated fruit. Spirit and acidity are both evident, but with its dark, brooding style this is an impressive return to form by Croft.",Quinta da Roêda Vintage,91,45.0,Port,,,Port,Croft
140082,Portugal,"Zingy, touched with honey and ripe, soft fruits. Flavors of green plum, thyme and lime gives this lift and a light, white aftertaste.",Adriano,87,13.0,Douro,,,Portuguese White,Ramos-Pinto
140221,Portugal,"This relatively dry style is crisp, fresh and acidic. The name “Lagosta” means “lobster,” and this would be a great seafood accompaniment. Imported by Admiral Wine Imports.",Lagosta,85,7.0,Vinho Verde,,,Portuguese White,Caves Dom Teodosio
140222,Portugal,"As it should be from the year and the grape, this is a full-bodied wine,  with some good green plum flavors. But its intensity of flavor is spoiled by the soft, lightly sugary aftertaste. Imported by Signature Imports.",,85,12.0,Vinho Verde,,,Alvarinho,Casa de Vila Verde
140230,Portugal,"Although it is a sweeter style, this is much fresher than the dry vinho verde from this huge cooperative. There is some crispness, but the soft aftertaste gives the sugar away.",Adamado,84,9.0,Vinho Verde,,,Portuguese White,Adega Cooperativa Ponte de Lima
140251,Portugal,"Soft, ripe wine, with easy flavors of juicy black berries, fresh acidity and sweet tannins. A wine with only a hint of dryness, which is ready to drink.",Segada,85,8.0,Estremadura,,,Portuguese Red,DFJ Vinhos
140253,Portugal,"Initially a tightly textured, apple and pear skin flavored wine. As it opens up, it shows creamy, fresh fruit, with pear and white currant freshness, finished with green walnuts and a burst of acidity.",Galeria Branco,85,9.0,Bairrada,,,Bical,Caves Aliança
140263,Portugal,"This brand, first produced in 1881, has been among the most famous in Portugal. In its latest manifestation, it has a fresh red fruit character, smooth, with light acidity and soft tannins. There is a burst of juicy flavors that promises easy drinking.",Serradayres Reserva,84,,Ribatejo,,,Portuguese Red,Caves Velhas
140264,Portugal,"This is a featherlight red, full of berries and bright acidity, but with a texture that just coats the palate. This is one of those rare reds that works as an apéritif, fresh, clean and fruity. Screwcap.",Coreto Tinto,84,7.0,Estremadura,,,Portuguese Red,DFJ Vinhos
140265,Portugal,"Full-bodied, soft wine, with pleasant, open flavors of melon, lime and ripe white figs. There is sweetness, emphasizing the softness of the wine. Pleasant and drinkable now.",Alvarinho-Chardonnay,84,13.0,Estremadura,,,Portuguese White,DFJ Vinhos
140272,Portugal,"This familiar brand of Vinho Verde has long been in a sweeter style. But this latest vintage seems to have brought out the fresh, crisp fruits, and pushed back the sweetness. The result is a delicious summer apéritif style that leaves a clean, light taste in the mouth.",Gatão,84,7.0,Vinho Verde,,,Portuguese White,Borges
140306,Portugal,"A deliciously rich, sweet and youthfully fruity wine that has an opulent feel to it. There is a juicy element, with fresh acidity, but most of the character comes from the ripe fruit, the jelly character and the sweet tannins. It needs more bottle age.",Late Bottled Vintage,90,13.0,Port,,,Port,Quarles Harris
140307,Portugal,"A wine that has the characteristic 2004 perfume character, with vanilla, almost opulent fruits and layers of nutmeg. There are blackberry and apple pie flavors and firm, dry tannins. Bottled unfiltered, suggesting aging potential.",Late Bottled Vintage,90,25.0,Port,,,Port,Quinta do Noval
140308,Portugal,"This fine wine is still on the young side, with tannins dominating fruit, followed by acidity and cranberry juice character. It is dry, with just a touch of sweetness and a dry, tight aftertaste. This needs some bottle age—two years at least.",Late Bottled Vintage,90,22.0,Port,,,Port,Quinta do Portal
140343,Portugal,"Soft, perfumed wine, with a rich, full-bodied style that goes towards dry. At this stage, the spirit is somewhat obvious, but that is a sign of youth, and the wine will develop power and strength over the next several years.",Quinta de Vargellas Vintage,91,52.0,Port,,,Port,Taylor Fladgate
140353,Portugal,"This is a superlative vineyard, and this wine shows its true character, a big, hearty wine, but one with a structured core of mineral, rich fruits and dark tannins. With its concentration, expect it to age well over 10 years and more.",Quinta da Roêda Vintage,91,47.0,Port,,,Port,Croft
140355,Portugal,"Structured, complex wine that is only just beginning to hint at considerable depth of powerful, rich flavors. The structure is dry, a little lean, but with dense tannins. The fruit, rich plums and stone fruits is just coming through. Age for 10 years.",Quinta do Panascal,91,50.0,Port,,,Port,Fonseca
140389,Portugal,"At three years, Ramos-Pinto's branded Adriano (named after the founder of the company) is at its best. This 2004 vintage is big-hearted, with bitter chocolate and blackberry fruits, as well as generous tannins. Good, dry structure and fresh acidity complete a rounded picture.",Adriano,87,13.0,Douro,,,Portuguese Red,Ramos-Pinto
140395,Portugal,"Vallado's simplest wine is all big, black, crisp fruit leaping out of the glass. While it is not light, it certainly has a lilt and freshness to it, despite the dry tannins which underlie the flavors. Herbs and spices add to the pleasure.",,87,20.0,Douro,,,Portuguese Red,Quinta do Vallado
140543,Portugal,"A light, flowery style of wine, with a touch of almonds and crisp, clean, lightly sweet fruit. At 9% alcohol this is a good summer quaff.",Sezim,84,7.0,Vinho Verde,,,Portuguese White,Casa de Sezim
140576,Portugal,"A tight, freshly acid wine, with stalkiness but also good juicy fruit. There is a green pepper element, leaving a wine that is light, simple.",Reserva,84,8.0,Bairrada,,,Portuguese Red,Caves Aliança
140610,Portugal,"Very raisiny, the fresh fruit soft and juicy. Cranberry and spice flavors give a purity of berry fruits and sweet acidity. It is very accessible, with all the elements well in place.",Late Bottled Vintage,90,22.0,Port,,,Port,W. & J. Graham's
140625,Portugal,"This is drier than some 10-year-old Tawnys, showing a taste of wood, with acidity and the fig and raisin flavors behind the mature flavors. This is all suggests that much of the wine in the blend is older than 10 years, giving extra richness and depth of flavor.",10-years old Tawny,89,30.0,Port,,,Port,Poças
140626,Portugal,"A big, chunky wine, wearing its tannins easily over the ripe fruit. The wine has black berry juice flavors, bright acidity and a suggestion of aging potential.",Late Bottled Vintage,89,,Port,,,Port,Quinta de la Rosa
140630,Portugal,"Dark in color, the wine has very rich fruit flavors spiced with cinnamon, tasting like Christmas coffee, the tannins firm, with a dry structure. Black plum skins dominate.",Late Bottled Vintage,89,55.0,Port,,,Port,Burmester
140634,Portugal,"A perfumed wine that shows delicious acidity, but also solid tannins. The wine is spiced with vanilla and nutmeg, then fruited with bright blackberry juice. The structure is in balance, with just the right amount of taut tannins.",Late Bottled Vintage,89,,Port,,,Port,Cockburn's
140636,Portugal,"A ripe, fresh fruity wine, with richness from black plums, but also plenty of bright acidity. The wine is soft, the tannins hiding behind the rich fruit.",Late Bottled Vintage,89,19.0,Port,,,Port,Barão de Vilar
140667,Portugal,"A classic, structured, well-shaped Port with its attractive dry tannins and firm, dark berry fruit. There's excellent balance between the fruit and the sweet spirit character, which goes right through this serious wine.",Quinta da Gricha Vintage,90,60.0,Port,,,Port,Churchill's
140670,Portugal,"Beefy, burly wine, shot through with dry Dão tannins, dry and firm. The fruit is juicy, lightly rustic, with high acidity coming through its rich meat gravy flavors.",Aliança Particular,86,11.0,Dão,,,Portuguese Red,Caves Aliança
140821,Portugal,"A fresh, uncomplicated wine, made and sold in large quantities. There is sweetness, along with clean, easy lemon fruits and a touch of acidity. Don't think, drink.",Gazela,84,6.0,Vinho Verde,,,Portuguese White,Sogrape
140850,Portugal,"A soft wine, creamy and ripe. The flavors are open, with white fruits, green plums, a baked apple character. There is acidity, but with the gentle, ripe fruit, this blends in easily. For early drinking.",Meia Encosta,84,8.0,Dão,,,Portuguese White,Borges
140873,Portugal,"A soft, clean, fruity wine, with spice and a fresh, aromatic character. The lemon and white fruit flavors are in an easy, apéritif style, with a lightly sweet aftertaste.",Cabriz Colheita Seleccionada,84,10.0,Dão,,,Portuguese White,Dão Sul
140874,Portugal,"A fresh, bone-dry rosé, packed with acidity, red currants and a touch of caramel. The wine is light, summery, good for apéritif or food.",Grand'Arte Rosé,84,13.0,Estremadura,,,Touriga Nacional,DFJ Vinhos
140875,Portugal,"It takes a while for the taste of this light, fresh white to come through. Then, it is soft, creamy textured, flavored with pear juice and lemon zest. It is simple, easy, cleanly made.",Portada Branco,84,8.0,Estremadura,,,Portuguese White,DFJ Vinhos
140876,Portugal,"A fresh, slightly sweet rosé, that keeps crispness through its bright, breezy strawberry flavors. The wine is soft, crisp, clean, a summer rosé.",Portada Rosé,84,8.0,Estremadura,,,Portuguese Red,DFJ Vinhos
140901,Portugal,"A rich, extravagantly spicy wine, the fruit showing sweet raisins and dried figs. The tannins are soft and generous, with good ripe fruit. This is an open, soft wine.",Late Bottled Vintage,89,26.0,Port,,,Port,Quinta do Crasto
